adv_id,created_at,value_in_paise,avg_of_previous_3
89ea74ad-98b4-467a-9f31-e7e3434985ce,"2024-10-20 00:51:31.557659+00:00",5000,2401.0000
89ea74ad-98b4-467a-9f31-e7e3434985ce,"2024-10-23 10:44:24.015816+00:00",25000,4333.3333
8a26ac3a-310b-433d-a7d9-fc083654b95c,"2024-10-18 09:04:52.992567+00:00",3000,500.0000
8a60c7bb-95dd-4eba-b5c5-8592aebb5460,"2024-10-18 16:03:09.528654+00:00",3000,840.0000
8a817c2f-3b84-490d-a5ba-96e410efb8dd,"2024-10-22 17:09:05.760338+00:00",10000,4333.3333
8a8c8554-41da-4e04-8809-c074af1f5c85,"2024-10-23 04:06:07.282162+00:00",10000,5000.0000
8a941078-0c10-47d5-8b1d-9c19d84fffca,"2024-10-23 10:31:17.406991+00:00",5000,500.0000
8a98409a-46a1-4e4a-aaa3-33eaab5bbe5d,"2024-10-22 02:59:28.257598+00:00",7500,2500.0000
8a9a0c89-3c1d-4241-a841-d621ab5a0d8b,"2024-10-17 10:02:20.215155+00:00",3000,500.0000
8aa68157-c7ef-455b-8e8d-d8aecc47ba97,"2024-10-21 12:04:36.686533+00:00",3000,1333.3333
8aa68157-c7ef-455b-8e8d-d8aecc47ba97,"2024-10-21 13:26:42.995267+00:00",3000,1333.3333
8aa68157-c7ef-455b-8e8d-d8aecc47ba97,"2024-10-23 03:10:11.902994+00:00",3000,500.0000
8ab29055-abc1-45f3-b504-af8a46309f42,"2024-10-22 17:09:05.760338+00:00",10000,4333.3333
8ab705ad-a286-4005-abf9-4c9da5913812,"2024-10-23 02:44:14.990967+00:00",1000,500.0000
8ac4ce2f-b5b4-4c33-abb2-271e6cd9bb5d,"2024-10-22 16:37:16.255884+00:00",1681,500.0000
8ad69bd3-650b-4ca6-b07a-275021362432,"2024-10-23 12:23:50.153976+00:00",3000,500.0000
8ae23d02-72b9-4919-af86-1ea521068395,"2024-10-23 11:15:12.814158+00:00",10000,3000.0000
8aec8090-e528-43f7-84ae-de9507964f7d,"2024-10-21 02:21:49.245946+00:00",3000,500.0000
8aec8090-e528-43f7-84ae-de9507964f7d,"2024-10-22 02:11:06.145063+00:00",5000,1750.0000
8af19e35-5364-4be4-872b-7d30dbc8c92f,"2024-10-17 10:14:25.646969+00:00",3000,1000.0000
8b05604f-e06b-413a-a108-4b063476e0a2,"2024-10-20 00:51:31.557659+00:00",5000,2401.0000
8b05604f-e06b-413a-a108-4b063476e0a2,"2024-10-23 10:44:24.015816+00:00",25000,4333.3333
8b47bae2-83ab-40a7-88f9-635f0216c7fa,"2024-10-19 19:24:37.542592+00:00",5000,1000.0000
8b5ba523-e6a2-4f8b-badb-6f5c90d9e9ab,"2024-10-20 17:08:23.168298+00:00",5000,2166.6667
8b5ba523-e6a2-4f8b-badb-6f5c90d9e9ab,"2024-10-21 12:00:43.772790+00:00",5000,2333.3333
8b5ba523-e6a2-4f8b-badb-6f5c90d9e9ab,"2024-10-21 13:00:50.110738+00:00",10000,3666.6667
8b5ba523-e6a2-4f8b-badb-6f5c90d9e9ab,"2024-10-23 07:38:54.223517+00:00",10000,1000.0000
8b5ba523-e6a2-4f8b-badb-6f5c90d9e9ab,"2024-10-23 07:40:45.385202+00:00",10000,4000.0000
8b7d20bb-87f3-4879-8204-8d0de93946f8,"2024-10-20 02:54:19.709996+00:00",1000,500.0000
8b889883-2f33-421f-8b5c-6a63ca20a32b,"2024-10-19 02:19:38.413677+00:00",10000,3000.0000
8ba94e04-d653-4faf-bfdb-b399a6f8aa1c,"2024-10-21 12:54:13.745791+00:00",3000,1000.0000
8ba94e04-d653-4faf-bfdb-b399a6f8aa1c,"2024-10-23 09:22:46.885148+00:00",5000,1666.6667
8bd9efce-eb49-47b0-8b60-0d66d3729ed4,"2024-10-17 16:08:04.584833+00:00",10000,500.0000
8bfdc854-f524-47f5-b5b5-1389ca6aab8a,"2024-10-21 10:43:38.051575+00:00",3000,500.0000
8c236c3e-242f-4af6-ac29-62a23d5c6eaa,"2024-10-18 07:31:38.245112+00:00",3000,500.0000
8c648dd6-5493-4d3f-b91f-90a18210d55a,"2024-10-17 01:07:21.964620+00:00",3000,500.0000
8c8cbd51-2afc-4a63-9b31-f71edcaba9df,"2024-10-22 04:03:11.301533+00:00",5000,500.0000
8cb87ac3-a30e-460b-9681-f8a1ddb12197,"2024-10-22 17:28:40.399659+00:00",3000,500.0000
8cb87ac3-a30e-460b-9681-f8a1ddb12197,"2024-10-23 18:24:35.943272+00:00",3000,1333.3333
8cf26161-75a8-4a8c-851e-b5fee076add6,"2024-10-18 09:16:23.203226+00:00",1000,500.0000
8cfab6f1-1567-4e2a-b655-f5967be44c14,"2024-10-23 11:15:12.814158+00:00",10000,3000.0000
8d2ea954-cf49-4f4e-8632-ac425b5d5f4a,"2024-10-17 12:21:10.059658+00:00",1000,500.0000
8d2f0134-08f3-430d-9ac0-cfd07d7868c6,"2024-10-17 10:14:25.646969+00:00",3000,1000.0000
8daafe47-76ef-4b77-8576-d0e8dac6ea4c,"2024-10-23 15:12:49.263320+00:00",10000,500.0000
8db96d8f-91c6-477a-bb7d-37d1f09a0585,"2024-10-19 10:18:34.263733+00:00",3000,500.0000
8df41392-599f-4704-8067-4ed6fd5e3144,"2024-10-19 03:00:48.507015+00:00",10000,3000.0000
8e35ff8e-71cb-476d-806b-062e2760bd2e,"2024-10-18 02:59:21.034810+00:00",50000,10000.0000
8e3d6023-74b6-4deb-90af-da99390e8f64,"2024-10-22 01:48:41.552939+00:00",5000,500.0000
8e6bc3e4-6c53-4fb5-8761-a6bbfc3a4796,"2024-10-19 07:27:03.590285+00:00",5000,500.0000
8ecaa6a3-ab22-4cab-98b8-8c4713259034,"2024-10-20 15:50:44.623455+00:00",5000,2101.0000
8edaade1-81ad-4cf8-83c4-f09824c4144c,"2024-10-17 10:14:25.646969+00:00",3000,1000.0000
8f094090-06d0-4f6d-946f-588cc41c617d,"2024-10-19 01:29:24.372197+00:00",1000,500.0000
8f4cd7e9-8e6b-416c-b7bd-9255b28b3b97,"2024-10-18 11:05:18.039810+00:00",10000,5000.0000
8f8d93d6-f157-4135-82a6-f26b82e44cef,"2024-10-17 10:14:25.646969+00:00",3000,1000.0000
8fa57547-cce6-4d60-b21b-8f973bb7d537,"2024-10-19 08:52:36.169737+00:00",10000,500.0000
8fac61ae-8414-460a-b0ff-0b8d2ffa633a,"2024-10-22 10:53:25.317392+00:00",1000,500.0000
8fb2f594-3cbe-463e-ba16-e2509cabc43d,"2024-10-22 02:24:55.498253+00:00",1681,840.0000
8fb2f594-3cbe-463e-ba16-e2509cabc43d,"2024-10-23 00:45:42.757077+00:00",8408,1120.3333
8fb2f594-3cbe-463e-ba16-e2509cabc43d,"2024-10-23 00:48:15.080385+00:00",10000,4484.0000
8fcf0ee9-e9f4-485f-945f-22763e109505,"2024-10-23 11:15:12.814158+00:00",10000,3000.0000
8fda999a-1c87-481c-9079-0bee1a18b166,"2024-10-23 11:15:12.814158+00:00",10000,3000.0000
8fdaac6a-16df-4677-b22d-84f894a2edb8,"2024-10-17 16:58:53.460288+00:00",1000,500.0000
8febfa2f-cdb4-446c-9734-1b6eac744f41,"2024-10-23 11:15:12.814158+00:00",10000,3000.0000
90017aee-bb91-47f7-9004-65e73c48b48b,"2024-10-23 11:15:12.814158+00:00",10000,3000.0000
90139b94-cdfd-4fb3-b1a9-cadff18ef11b,"2024-10-23 12:53:28.451901+00:00",5000,500.0000
901afc37-60e9-4d92-b16e-3cef71c9f770,"2024-10-21 12:34:02.504360+00:00",3000,500.0000
9034ddf6-5567-4c3b-9793-551fbc9ce4ed,"2024-10-17 10:14:25.646969+00:00",3000,1000.0000
90587454-803a-40ad-a808-d2bef63f9423,"2024-10-21 12:26:44.363387+00:00",10000,4000.0000
90688c33-91b3-41b7-98aa-4c65c1a9964a,"2024-10-16 03:18:39.581004+00:00",10000,946.6667
90688c33-91b3-41b7-98aa-4c65c1a9964a,"2024-10-16 03:19:13.281288+00:00",10000,3946.6667
90688c33-91b3-41b7-98aa-4c65c1a9964a,"2024-10-16 06:57:35.048482+00:00",5000,893.3333
90688c33-91b3-41b7-98aa-4c65c1a9964a,"2024-10-16 06:58:16.557501+00:00",5000,2280.0000
90688c33-91b3-41b7-98aa-4c65c1a9964a,"2024-10-16 07:31:12.871165+00:00",10000,5000.0000
90688c33-91b3-41b7-98aa-4c65c1a9964a,"2024-10-16 10:35:37.993369+00:00",10000,1000.0000
90688c33-91b3-41b7-98aa-4c65c1a9964a,"2024-10-16 11:11:22.749188+00:00",10000,4000.0000
90688c33-91b3-41b7-98aa-4c65c1a9964a,"2024-10-17 05:20:21.656585+00:00",10000,5000.0000
90688c33-91b3-41b7-98aa-4c65c1a9964a,"2024-10-17 06:18:31.583205+00:00",10000,5000.0000
90688c33-91b3-41b7-98aa-4c65c1a9964a,"2024-10-18 04:05:04.657319+00:00",10000,2500.0000
90688c33-91b3-41b7-98aa-4c65c1a9964a,"2024-10-18 04:34:44.417656+00:00",10000,5000.0000
90688c33-91b3-41b7-98aa-4c65c1a9964a,"2024-10-19 02:52:10.031271+00:00",5000,2500.0000
90688c33-91b3-41b7-98aa-4c65c1a9964a,"2024-10-19 03:31:27.171542+00:00",10000,3000.0000
90688c33-91b3-41b7-98aa-4c65c1a9964a,"2024-10-20 04:48:12.556606+00:00",10000,4333.3333
90688c33-91b3-41b7-98aa-4c65c1a9964a,"2024-10-21 04:25:30.899597+00:00",10000,4333.3333
90688c33-91b3-41b7-98aa-4c65c1a9964a,"2024-10-23 08:16:10.790187+00:00",10000,5000.0000
909b8975-b63e-448f-9771-2c07ac7da590,"2024-10-21 08:47:13.438490+00:00",1000,500.0000
90bdf434-3959-4fb5-9f6d-3502fde4a4fb,"2024-10-17 00:04:33.360940+00:00",3000,500.0000
90c65d02-4569-449b-a13e-2feb45396a99,"2024-10-22 04:55:39.913869+00:00",1000,500.0000
90d7deb2-98d3-4231-906d-63dbee6fa343,"2024-10-17 16:58:53.460288+00:00",1000,500.0000
90de79d3-5763-479c-9847-8b666c10fde3,"2024-10-18 00:12:51.110360+00:00",10000,3000.0000
90f06eb1-1d41-482e-870a-2d065b0c124e,"2024-10-21 11:21:54.811370+00:00",3000,500.0000
90f253cf-b48f-4f3e-af97-9cf0ba980c83,"2024-10-17 10:14:25.646969+00:00",3000,1000.0000
9112263d-ba85-4100-892b-ab1cad0a7922,"2024-10-20 11:54:50.556317+00:00",5000,500.0000
9112951f-5955-4e93-b191-77dfe3473e03,"2024-10-17 10:14:25.646969+00:00",3000,1000.0000
912cbeac-3f8a-4a58-bb59-680ad5b081be,"2024-10-22 13:21:00.461186+00:00",3000,500.0000
914bcd6d-beae-40c1-86b9-886d8f10ec06,"2024-10-20 08:50:35.860674+00:00",10000,5000.0000
916baab3-4bed-4967-82ff-d8455504bba7,"2024-10-17 10:14:25.646969+00:00",3000,1000.0000
91793703-1c7f-447e-acc4-389069c606c3,"2024-10-20 06:44:58.955012+00:00",3000,500.0000
919b8a39-4e49-46f9-9e9c-de0507da7e7c,"2024-10-21 15:11:44.154760+00:00",3000,500.0000
91bf7e5d-3eeb-46f9-81dc-f42aec2f4a34,"2024-10-22 02:33:18.242363+00:00",1000,500.0000
91ce46ea-d930-4b16-b703-29fca52e4aeb,"2024-10-22 09:26:26.040440+00:00",13552,2713.3333
91ce46ea-d930-4b16-b703-29fca52e4aeb,"2024-10-22 09:27:23.608328+00:00",13552,6325.6667
91d0b5d8-25b0-460a-ab8a-d46e4b8a03ee,"2024-10-17 10:14:25.646969+00:00",3000,1000.0000
91db38c8-fa2b-4132-9ea5-6f5e8383ad20,"2024-10-21 12:26:44.363387+00:00",10000,4000.0000
91e0bcb4-ee54-4008-8227-4fd99a38c56d,"2024-10-20 04:18:48.095143+00:00",3000,500.0000
91e10596-ce84-4c85-a345-ca3ffa165296,"2024-10-19 06:43:29.916669+00:00",3000,500.0000
91e5986c-a90a-4019-8cf3-85fac0578a67,"2024-10-21 10:43:38.051575+00:00",3000,500.0000
91f67320-d23a-43fd-964e-dc1f52330914,"2024-10-21 12:26:44.363387+00:00",10000,4000.0000
920e3eab-0d09-4f12-a276-eac6473f910f,"2024-10-20 07:23:54.910160+00:00",3000,500.0000
922464ef-7408-4c58-8423-6b1c6135fe21,"2024-10-18 12:58:20.946307+00:00",1000,500.0000
9226aecc-b144-4d4e-9a09-fc2113444187,"2024-10-16 03:18:39.581004+00:00",10000,946.6667
9226aecc-b144-4d4e-9a09-fc2113444187,"2024-10-16 03:19:13.281288+00:00",10000,3946.6667
9226aecc-b144-4d4e-9a09-fc2113444187,"2024-10-16 06:57:35.048482+00:00",5000,893.3333
9226aecc-b144-4d4e-9a09-fc2113444187,"2024-10-16 06:58:16.557501+00:00",5000,2280.0000
9226aecc-b144-4d4e-9a09-fc2113444187,"2024-10-16 07:31:12.871165+00:00",10000,5000.0000
9226aecc-b144-4d4e-9a09-fc2113444187,"2024-10-16 10:35:37.993369+00:00",10000,1000.0000
9226aecc-b144-4d4e-9a09-fc2113444187,"2024-10-16 11:11:22.749188+00:00",10000,4000.0000
9226aecc-b144-4d4e-9a09-fc2113444187,"2024-10-17 05:20:21.656585+00:00",10000,5000.0000
9226aecc-b144-4d4e-9a09-fc2113444187,"2024-10-17 06:18:31.583205+00:00",10000,5000.0000
9226aecc-b144-4d4e-9a09-fc2113444187,"2024-10-18 04:05:04.657319+00:00",10000,2500.0000
9226aecc-b144-4d4e-9a09-fc2113444187,"2024-10-18 04:34:44.417656+00:00",10000,5000.0000
9226aecc-b144-4d4e-9a09-fc2113444187,"2024-10-19 02:52:10.031271+00:00",5000,2500.0000
9226aecc-b144-4d4e-9a09-fc2113444187,"2024-10-19 03:31:27.171542+00:00",10000,3000.0000
9226aecc-b144-4d4e-9a09-fc2113444187,"2024-10-20 04:48:12.556606+00:00",10000,4333.3333
9226aecc-b144-4d4e-9a09-fc2113444187,"2024-10-21 04:25:30.899597+00:00",10000,4333.3333
9226aecc-b144-4d4e-9a09-fc2113444187,"2024-10-23 08:16:10.790187+00:00",10000,5000.0000
9234d63a-5b02-4ccc-a2ad-8535387f83ee,"2024-10-17 10:14:25.646969+00:00",3000,1000.0000
9241c94b-5622-45b4-b534-8d7c836a0697,"2024-10-17 10:14:25.646969+00:00",3000,1000.0000
924bd96e-7125-46d1-a275-6dd141bda85e,"2024-10-23 11:15:12.814158+00:00",10000,3000.0000
924fbc29-e83f-4163-8ba4-4a0316d14558,"2024-10-17 10:14:25.646969+00:00",3000,1000.0000
925bd71d-ad43-4196-8685-fbbd2d0b875d,"2024-10-18 04:17:12.058051+00:00",1000,500.0000
92603ee4-1580-45fa-911a-dad669ba800a,"2024-10-19 00:41:47.429642+00:00",8406,2801.3333
92e44e9e-78df-4adf-8791-0ccd5b8ccaaa,"2024-10-19 11:13:02.827750+00:00",1681,840.0000
931740c3-f01d-4e6e-b039-a6a2d006f9aa,"2024-10-23 11:15:12.814158+00:00",10000,3000.0000
9341dbee-9119-4831-a868-408de858b246,"2024-10-22 05:09:58.629974+00:00",5000,500.0000
9355ce2f-f293-49e8-8aba-fff5120130d4,"2024-10-17 16:58:53.460288+00:00",1000,500.0000
936ea35c-cd1e-4670-ada3-2a76245a5f8e,"2024-10-20 09:56:59.396777+00:00",1000,500.0000
93782dff-0726-4b34-8daf-7da727a77931,"2024-10-21 12:54:13.745791+00:00",3000,1000.0000
93782dff-0726-4b34-8daf-7da727a77931,"2024-10-23 09:22:46.885148+00:00",5000,1666.6667
9398c442-6e96-4e0e-9968-2236b05ede1a,"2024-10-21 13:27:04.826516+00:00",2500,1000.0000
93a212d8-59dd-4263-bfb4-9513c224a664,"2024-10-17 10:14:25.646969+00:00",3000,1000.0000
93a4aa9a-82b9-413c-9263-5e5cffe10c7b,"2024-10-23 11:15:12.814158+00:00",10000,3000.0000
93dc31a2-bec6-46c3-aa13-e5d4b13637b5,"2024-10-17 00:40:12.996157+00:00",1000,500.0000
93dc31a2-bec6-46c3-aa13-e5d4b13637b5,"2024-10-18 14:54:30.232548+00:00",3000,750.0000
93f682fd-c225-4f47-8516-8be8b3c2afeb,"2024-10-17 10:14:25.646969+00:00",3000,1000.0000
9407253a-8229-4a84-bbe2-b6bc5e2bb249,"2024-10-20 13:44:59.024300+00:00",3000,500.0000
94550275-0d70-4a00-85a9-4b770abcec1a,"2024-10-21 10:43:38.051575+00:00",3000,500.0000
94803879-6461-4694-8e39-cf9fc7567796,"2024-10-17 00:03:21.212396+00:00",1681,840.0000
94a3056a-23dc-469e-83da-f0559775073e,"2024-10-23 16:44:43.522469+00:00",5403,1084.0000
94a4be1e-c28d-4458-9153-9b080be77711,"2024-10-22 04:34:46.293511+00:00",10000,5000.0000
94bb9e93-b5c0-4447-9c30-781c314afdd8,"2024-10-18 09:16:23.203226+00:00",1000,500.0000
94cb3b9e-d41b-4ccf-ab15-4256c2871afb,"2024-10-23 16:44:43.522469+00:00",5403,723.0000
94e274c9-2d8c-4321-8e08-edba791b705b,"2024-10-20 00:10:20.851305+00:00",3000,500.0000
94eb63c0-5624-430e-a3f6-ed9ba23edc80,"2024-10-18 05:08:37.588351+00:00",10000,5000.0000
953bfdf8-8dc2-434a-b129-a82293b788f6,"2024-10-17 10:14:25.646969+00:00",3000,1000.0000
95780d28-1d4d-458d-89fb-c1bef1be4f16,"2024-10-20 02:07:14.325964+00:00",10000,500.0000
9579793a-57a3-48a2-ab88-f45f4bf90889,"2024-10-23 11:15:12.814158+00:00",10000,3000.0000
957febb6-61e8-406a-b1fd-28353336b9a1,"2024-10-17 01:13:44.326389+00:00",10000,500.0000
959cff5a-63df-4d1d-95f2-83bb75475435,"2024-10-16 03:18:39.581004+00:00",10000,946.6667
959cff5a-63df-4d1d-95f2-83bb75475435,"2024-10-16 03:19:13.281288+00:00",10000,3946.6667
959cff5a-63df-4d1d-95f2-83bb75475435,"2024-10-16 06:57:35.048482+00:00",5000,893.3333
959cff5a-63df-4d1d-95f2-83bb75475435,"2024-10-16 06:58:16.557501+00:00",5000,2280.0000
959cff5a-63df-4d1d-95f2-83bb75475435,"2024-10-16 07:31:12.871165+00:00",10000,5000.0000
959cff5a-63df-4d1d-95f2-83bb75475435,"2024-10-16 10:35:37.993369+00:00",10000,1000.0000
959cff5a-63df-4d1d-95f2-83bb75475435,"2024-10-16 11:11:22.749188+00:00",10000,4000.0000
959cff5a-63df-4d1d-95f2-83bb75475435,"2024-10-17 05:20:21.656585+00:00",10000,5000.0000
959cff5a-63df-4d1d-95f2-83bb75475435,"2024-10-17 06:18:31.583205+00:00",10000,5000.0000
959cff5a-63df-4d1d-95f2-83bb75475435,"2024-10-18 04:05:04.657319+00:00",10000,2500.0000
959cff5a-63df-4d1d-95f2-83bb75475435,"2024-10-18 04:34:44.417656+00:00",10000,5000.0000
959cff5a-63df-4d1d-95f2-83bb75475435,"2024-10-19 02:52:10.031271+00:00",5000,2500.0000
959cff5a-63df-4d1d-95f2-83bb75475435,"2024-10-19 03:31:27.171542+00:00",10000,3000.0000
959cff5a-63df-4d1d-95f2-83bb75475435,"2024-10-20 04:48:12.556606+00:00",10000,4333.3333
959cff5a-63df-4d1d-95f2-83bb75475435,"2024-10-21 04:25:30.899597+00:00",10000,4333.3333
959cff5a-63df-4d1d-95f2-83bb75475435,"2024-10-23 08:16:10.790187+00:00",10000,5000.0000
95b7fead-a31c-4e86-8173-60511adb0a89,"2024-10-21 02:56:34.481665+00:00",10000,5000.0000
95cd5465-cea2-4ca3-84f1-8d7b5c31f3af,"2024-10-23 10:54:14.288898+00:00",1000,500.0000
95fd8f7a-3e31-44f2-b8af-3308722a945c,"2024-10-20 03:12:37.092602+00:00",5000,2500.0000
9612b4f5-a5ca-4173-babc-0d700af96301,"2024-10-23 02:14:44.460326+00:00",3000,500.0000
96237c18-60d4-4924-b3f0-975a78bb7aba,"2024-10-22 03:33:53.909598+00:00",1000,500.0000
963d598d-36d3-4e3b-86e0-f7ce17f0bafa,"2024-10-18 04:18:47.664800+00:00",10000,500.0000
964ea428-a7c4-4a38-baa3-a52516b7ab7f,"2024-10-21 13:27:04.826516+00:00",2500,1000.0000
9652d5ee-2f54-4cd3-a874-74f01dacac47,"2024-10-21 04:04:23.839668+00:00",3000,500.0000
96551d26-dfdb-4c7e-b6af-cbd83e32d0d4,"2024-10-23 11:15:12.814158+00:00",10000,3000.0000
96573d3e-4e35-456d-a49a-406083f53ca0,"2024-10-17 03:49:22.088278+00:00",3000,500.0000
967662cd-7b2e-4db6-8bb4-fda815f68efc,"2024-10-18 18:39:39.995511+00:00",10000,920.0000
96772fb5-cf18-4786-ac27-0cf81323fe15,"2024-10-16 18:17:03.878847+00:00",3000,500.0000
967a623c-239d-41bc-b534-4fc30efcb5a0,"2024-10-17 20:28:41.683300+00:00",3000,500.0000
9689ee74-c632-4070-be16-1db066a2d73e,"2024-10-17 10:14:25.646969+00:00",3000,1000.0000
96a5e7cc-98b2-4438-a207-2b5c6f7135d4,"2024-10-22 02:31:38.482316+00:00",10000,3000.0000
96ad2025-a4a7-4125-bced-949cb3ef6184,"2024-10-21 14:01:38.674639+00:00",1000,500.0000
96b694ad-16e1-40b9-83ba-185af5b312f3,"2024-10-23 10:54:14.288898+00:00",1000,500.0000
96c2134a-bdc2-496a-8dc2-e3e6c117b41e,"2024-10-20 00:51:31.557659+00:00",5000,2401.0000
96c2134a-bdc2-496a-8dc2-e3e6c117b41e,"2024-10-23 10:44:24.015816+00:00",25000,4333.3333
96dcca9d-c09c-44b1-8662-2e789550ec40,"2024-10-21 13:44:58.404122+00:00",5000,500.0000
96dd95d0-695d-4859-ae73-8e33ae11e4db,"2024-10-23 01:53:52.182237+00:00",10000,500.0000
96eca446-b90b-4a91-94de-34c1e834608f,"2024-10-20 00:51:31.557659+00:00",5000,2401.0000
96eca446-b90b-4a91-94de-34c1e834608f,"2024-10-23 10:44:24.015816+00:00",25000,4333.3333
96ed7f76-a4ed-46f6-b1c8-9d01d92f39e1,"2024-10-22 10:53:25.084148+00:00",10000,500.0000
9712dd22-c038-482e-8975-957c8f5bca52,"2024-10-21 12:54:13.745791+00:00",3000,1000.0000
9712dd22-c038-482e-8975-957c8f5bca52,"2024-10-23 09:22:46.885148+00:00",5000,1666.6667
9713a06f-e615-47bc-afb1-982e9173ebb4,"2024-10-23 09:07:04.693073+00:00",3000,500.0000
97150f96-cbc8-4411-a54f-bfe8316fe383,"2024-10-19 05:35:15.277514+00:00",1000,500.0000
97150f96-cbc8-4411-a54f-bfe8316fe383,"2024-10-19 05:36:20.682299+00:00",2500,750.0000
971c356f-55ed-4c1c-934d-6faf28b54b19,"2024-10-17 10:14:25.646969+00:00",3000,1000.0000
973f56d9-1949-41c7-a4cb-84b76d506ebe,"2024-10-21 12:54:13.745791+00:00",3000,1000.0000
973f56d9-1949-41c7-a4cb-84b76d506ebe,"2024-10-23 09:22:46.885148+00:00",5000,1666.6667
9752fdc2-ae44-4090-8e57-9b14d7af3000,"2024-10-20 11:20:50.452460+00:00",10000,5000.0000
976082ab-9e95-4093-a0f9-c98867a75b70,"2024-10-17 10:21:41.415897+00:00",3000,500.0000
9767cd9b-4666-4650-aa3a-08884092d3b6,"2024-10-17 10:14:25.646969+00:00",3000,1000.0000
97765e2e-f3ca-4db2-90b4-aa40f16adaa4,"2024-10-21 02:18:01.112502+00:00",8407,4203.0000
978c6ade-67e7-4a72-bdc5-0cd583cea781,"2024-10-17 10:14:25.646969+00:00",3000,1000.0000
97919d52-f43a-47bb-a669-459e4e700b4b,"2024-10-21 12:26:44.363387+00:00",10000,4000.0000
97934009-88b1-4eb5-bddd-1c32ea5d3a5f,"2024-10-16 03:18:39.581004+00:00",10000,946.6667
97934009-88b1-4eb5-bddd-1c32ea5d3a5f,"2024-10-16 03:19:13.281288+00:00",10000,3946.6667
97934009-88b1-4eb5-bddd-1c32ea5d3a5f,"2024-10-16 06:57:35.048482+00:00",5000,893.3333
97934009-88b1-4eb5-bddd-1c32ea5d3a5f,"2024-10-16 06:58:16.557501+00:00",5000,2280.0000
97934009-88b1-4eb5-bddd-1c32ea5d3a5f,"2024-10-16 07:31:12.871165+00:00",10000,5000.0000
97934009-88b1-4eb5-bddd-1c32ea5d3a5f,"2024-10-16 10:35:37.993369+00:00",10000,1000.0000
97934009-88b1-4eb5-bddd-1c32ea5d3a5f,"2024-10-16 11:11:22.749188+00:00",10000,4000.0000
97934009-88b1-4eb5-bddd-1c32ea5d3a5f,"2024-10-17 05:20:21.656585+00:00",10000,5000.0000
97934009-88b1-4eb5-bddd-1c32ea5d3a5f,"2024-10-17 06:18:31.583205+00:00",10000,5000.0000
97934009-88b1-4eb5-bddd-1c32ea5d3a5f,"2024-10-18 04:05:04.657319+00:00",10000,2500.0000
97934009-88b1-4eb5-bddd-1c32ea5d3a5f,"2024-10-18 04:34:44.417656+00:00",10000,5000.0000
97934009-88b1-4eb5-bddd-1c32ea5d3a5f,"2024-10-19 02:52:10.031271+00:00",5000,2500.0000
97934009-88b1-4eb5-bddd-1c32ea5d3a5f,"2024-10-19 03:31:27.171542+00:00",10000,3000.0000
97934009-88b1-4eb5-bddd-1c32ea5d3a5f,"2024-10-20 04:48:12.556606+00:00",10000,4333.3333
97934009-88b1-4eb5-bddd-1c32ea5d3a5f,"2024-10-21 04:25:30.899597+00:00",10000,4333.3333
97934009-88b1-4eb5-bddd-1c32ea5d3a5f,"2024-10-23 08:16:10.790187+00:00",10000,5000.0000
97993d29-d41c-4345-a705-c7a37de8d393,"2024-10-18 13:29:42.770124+00:00",2500,1000.0000
97a00f8f-a6de-4819-87ca-6e73587b6c5c,"2024-10-22 01:20:50.388158+00:00",10000,5000.0000
97c465a2-e78f-4101-808c-002dd467183b,"2024-10-23 11:15:12.814158+00:00",10000,3000.0000
97e4f5b5-1d2b-4b98-a036-0bbe523f8eb9,"2024-10-17 09:36:09.746633+00:00",5000,500.0000
97f9fac4-ba4e-465d-b5d2-f79caa7a3bcf,"2024-10-18 02:59:21.034810+00:00",50000,10000.0000
98069855-d8db-499e-be08-1b65fab66095,"2024-10-22 02:14:43.077632+00:00",3000,500.0000
98121747-c744-452a-8063-178f154f3e2f,"2024-10-17 10:14:25.646969+00:00",3000,1000.0000
982b7b14-b1a5-4b9f-9b7e-9121d22af097,"2024-10-21 02:53:52.899976+00:00",5000,500.0000
983b449c-381a-43a4-b1bb-5b6fe07fd648,"2024-10-17 10:14:25.646969+00:00",3000,1000.0000
9852c31a-aba3-4d7a-9857-bf6c033926bd,"2024-10-20 00:51:31.557659+00:00",5000,2401.0000
9852c31a-aba3-4d7a-9857-bf6c033926bd,"2024-10-23 10:44:24.015816+00:00",25000,4333.3333
985b382b-1cb9-4f33-b971-8222dec1de46,"2024-10-23 11:15:12.814158+00:00",10000,3000.0000
9888931b-42a9-403b-b6c8-6e557606ef73,"2024-10-17 16:58:53.460288+00:00",1000,500.0000
989405ed-1783-4773-b9b6-af3952c0007f,"2024-10-17 10:14:25.646969+00:00",3000,1000.0000
98b1370e-33b2-4f36-89d2-8d8e3d413a06,"2024-10-19 07:09:03.572664+00:00",1000,500.0000
98be5d7b-ad75-4d6b-a217-3febee7f8c28,"2024-10-19 05:18:48.278705+00:00",5000,500.0000
98cbdf8c-10cf-4d02-bd82-2ab8102d80ed,"2024-10-21 12:04:36.686533+00:00",3000,1333.3333
98cbdf8c-10cf-4d02-bd82-2ab8102d80ed,"2024-10-21 13:26:42.995267+00:00",3000,1333.3333
98cbdf8c-10cf-4d02-bd82-2ab8102d80ed,"2024-10-23 03:10:11.902994+00:00",3000,500.0000
98d89c1f-5e8c-4b16-951d-9426575cf5ab,"2024-10-22 17:09:05.760338+00:00",10000,4333.3333
